3.616720169771982540e+01;1.224612032000000283e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
1.224612032000000283e+01;9.940769069325411067e+01;1.224612032000000283e+01;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;1.224612032000000283e+01;2.680000000000000000e+02;3.061530079999999820e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;3.061530079999999820e+00;1.236601433110452852e+01;3.061530079999999820e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.061530079999999820e+00;2.198341097274432911e+02
